System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:21:08:404, 36992700405636,  231.627,   33.000, 2000,   6.817,1789.853, 497.181,   3.171,1070.867, 297.463, 47,  0,   0.000,   0.000,   0.000,   0.189,  34.160,   9.489,  24.000,  51.000, 105.000,   0.000,   0.000,  125,  87.184
13:21:08:528, 36993000449999,  231.751,   28.000, 1400,   8.662,1790.928, 497.480,   5.991,1071.610, 297.669, 48,  0,   0.000,   0.000,   0.000,   0.038,  34.165,   9.490,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  97.009
13:21:08:669, 36993339333576,  231.891,   31.000, 3800,  12.932,1792.739, 497.983,  10.116,1073.027, 298.063, 52,  0,   0.000,   0.000,   0.000,   0.028,  34.169,   9.491,  24.000,  51.000, 105.000,   0.000,   0.000,   36,  94.927
13:21:08:777, 36993601799621,  232.000,   33.000, 3800,  16.883,1794.571, 498.492,  13.195,1074.458, 298.461, 52,  0,   0.000,   0.000,   0.000,   0.045,  34.174,   9.493,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  83.569
13:21:08:884, 36993862119000,  232.107,   26.000, 1300,   4.572,1795.063, 498.629,   2.128,1074.687, 298.524, 47,  0,   0.000,   0.000,   0.000,   0.039,  34.178,   9.494,  24.000,  51.000, 105.000,   0.000,   0.000,   34,  89.281
13:21:08:992, 36994122333004,  232.215,   35.000, 1300,   5.306,1795.634, 498.787,   1.840,1074.885, 298.579, 48,  0,   0.000,   0.000,   0.000,   0.065,  34.185,   9.496,  24.000,  51.000, 105.000,   0.000,   0.000,   37,  91.502
13:21:09:117, 36994423833352,  232.339,   31.000, 1300,   5.963,1796.377, 498.994,   1.847,1075.115, 298.643, 46,  0,   0.000,   0.000,   0.000,   0.226,  34.213,   9.504,  24.000,  51.000, 105.000,   0.000,   0.000,  333,  52.955
13:21:09:239, 36994719515748,  232.462,   29.000, 1300,   4.652,1796.945, 499.151,   1.678,1075.320, 298.700, 46,  0,   0.000,   0.000,   0.000,   0.112,  34.227,   9.507,  24.000,  51.000, 105.000,   0.000,   0.000,  190,  55.662
13:21:09:363, 36995019410097,  232.586,   36.000, 1300,   5.014,1797.567, 499.324,   1.768,1075.540, 298.761, 47,  0,   0.000,   0.000,   0.000,   0.126,  34.242,   9.512,  24.000,  51.000, 105.000,   0.000,   0.000,  160,  75.243
13:21:09:488, 36995320957847,  232.710,   34.000, 1300,   4.474,1798.125, 499.479,   1.851,1075.770, 298.825, 47,  0,   0.000,   0.000,   0.000,   0.011,  34.244,   9.512,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  91.157
13:21:09:611, 36995620118981,  232.834,   31.000, 1300,   4.295,1798.656, 499.627,   1.731,1075.984, 298.885, 46,  0,   0.000,   0.000,   0.000,   0.055,  34.251,   9.514,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  84.217
13:21:09:721, 36995886307735,  232.944,   30.000, 1300,   3.869,1799.081, 499.745,   1.468,1076.146, 298.929, 46,  0,   0.000,   0.000,   0.000,   0.018,  34.253,   9.515,  24.000,  51.000, 105.000,   0.000,   0.000,   38,  84.887
13:21:09:878, 36996266565679,  233.101,   34.000, 1600,   5.792,1799.992, 499.998,   2.931,1076.607, 299.057, 49,  0,   0.000,   0.000,   0.000,   0.197,  34.284,   9.523,  24.000,  51.000, 105.000,   0.000,   0.000,  314,  56.095
13:21:10:017, 36996602060939,  233.240,   31.000, 2900,   9.113,1801.256, 500.349,   6.188,1077.465, 299.296, 47,  0,   0.000,   0.000,   0.000,   0.247,  34.318,   9.533,  24.000,  51.000, 105.000,   0.000,   0.000,  266,  57.304
13:21:10:141, 36996902514386,  233.364,   31.000, 3800,  15.728,1803.209, 500.891,  11.715,1078.920, 299.700, 50,  0,   0.000,   0.000,   0.000,   0.128,  34.334,   9.537,  24.000,  51.000, 105.000,   0.000,   0.000,   81,  87.236
13:21:10:250, 36997166310302,  233.473,   53.000, 3700,  18.339,1805.209, 501.447,  14.990,1080.554, 300.154, 49,  0,   0.000,   0.000,   0.000,   0.016,  34.335,   9.538,  24.000,  51.000, 105.000,   0.000,   0.000,   31,  88.520
13:21:10:359, 36997430154985,  233.582,   28.000, 1300,   4.960,1805.750, 501.597,   1.719,1080.742, 300.206, 47,  0,   0.000,   0.000,   0.000,   0.083,  34.344,   9.540,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  84.443
13:21:10:469, 36997694601202,  233.691,   29.000, 1300,   4.028,1806.190, 501.719,   1.531,1080.909, 300.253, 46,  0,   0.000,   0.000,   0.000,   0.023,  34.347,   9.541,  24.000,  51.000, 105.000,   0.000,   0.000,   48,  83.843
13:21:10:593, 36997995843656,  233.816,   25.000, 1300,   3.938,1806.680, 501.856,   1.422,1081.086, 300.302, 46,  0,   0.000,   0.000,   0.000,   0.073,  34.356,   9.543,  24.000,  51.000, 105.000,   0.000,   0.000,  146,  76.165
13:21:10:717, 36998294334332,  233.939,   25.000, 1300,   4.409,1807.224, 502.007,   1.335,1081.251, 300.347, 47,  0,   0.000,   0.000,   0.000,   0.052,  34.363,   9.545,  24.000,  51.000, 105.000,   0.000,   0.000,   44,  79.068
13:21:10:841, 36998594280981,  234.063,   20.000, 1300,   4.979,1807.842, 502.178,   1.107,1081.388, 300.386, 46,  0,   0.000,   0.000,   0.000,   0.037,  34.367,   9.546,  24.000,  51.000, 105.000,   0.000,   0.000,   40,  33.325
13:21:10:965, 36998896654004,  234.188,   23.000, 1300,   3.417,1808.269, 502.297,   1.096,1081.525, 300.424, 46,  0,   0.000,   0.000,   0.000,   0.061,  34.375,   9.549,  24.000,  51.000, 105.000,   0.000,   0.000,  114,  74.145
13:21:11:107, 36999238016982,  234.329,   27.000, 1300,   5.283,1809.014, 502.504,   1.661,1081.760, 300.489, 46,  0,   0.000,   0.000,   0.000,   0.066,  34.384,   9.551,  24.000,  51.000, 105.000,   0.000,   0.000,   66,  89.123
13:21:11:231, 36999538387408,  234.454,   22.000, 1300,   3.390,1809.435, 502.621,   1.128,1081.900, 300.528, 46,  0,   0.000,   0.000,   0.000,   0.102,  34.397,   9.555,  24.000,  51.000, 105.000,   0.000,   0.000,  565,  41.353
13:21:11:358, 36999846204391,  234.581,   25.000, 3800,   6.975,1810.323, 502.867,   3.737,1082.375, 300.660, 46,  0,   0.000,   0.000,   0.000,   0.049,  34.403,   9.556,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  46.388
13:21:11:497, 37000182707078,  234.720,   29.000, 3800,  13.406,1812.187, 503.385,   9.278,1083.666, 301.018, 55,  0,   0.000,   0.000,   0.000,   0.004,  34.404,   9.557,  24.000,  51.000, 105.000,   0.000,   0.000,   17,  82.807
13:21:11:622, 37000485158215,  234.845,   34.000, 2600,  16.088,1814.199, 503.944,  12.985,1085.289, 301.469, 56,  0,   0.000,   0.000,   0.000,   0.047,  34.409,   9.558,  24.000,  51.000, 105.000,   0.000,   0.000,   49,  80.056
13:21:11:746, 37000785114021,  234.969,   26.000, 1300,   7.639,1815.146, 504.207,   3.663,1085.743, 301.595, 46,  0,   0.000,   0.000,   0.000,   0.152,  34.428,   9.563,  24.000,  51.000, 105.000,   0.000,   0.000,  286,  66.709
13:21:11:871, 37001085847531,  235.093,   22.000, 1300,   3.650,1815.600, 504.333,   1.253,1085.899, 301.639, 46,  0,   0.000,   0.000,   0.000,   0.029,  34.432,   9.564,  24.000,  51.000, 105.000,   0.000,   0.000,   27,  68.589
13:21:11:994, 37001385467410,  235.217,   25.000, 1500,   8.669,1816.673, 504.631,   5.000,1086.518, 301.811, 47,  0,   0.000,   0.000,   0.000,   0.046,  34.438,   9.566,  24.000,  51.000, 105.000,   0.000,   0.000,   11,  81.212
13:21:12:117, 37001681713249,  235.340,   26.000, 2000,   9.902,1817.886, 504.968,   5.537,1087.196, 301.999, 47,  0,   0.000,   0.000,   0.000,   0.033,  34.442,   9.567,  24.000,  51.000, 105.000,   0.000,   0.000,   44,  82.372
13:21:12:241, 37001981830887,  235.464,   26.000, 3800,  11.595,1819.324, 505.368,   7.038,1088.070, 302.242, 47,  0,   0.000,   0.000,   0.000,   0.175,  34.463,   9.573,  24.000,  51.000, 105.000,   0.000,   0.000,  131,  81.609
13:21:12:364, 37002280050899,  235.587,   23.000, 3800,   8.332,1820.351, 505.653,   4.086,1088.573, 302.381, 48,  0,   0.000,   0.000,   0.000,   0.071,  34.472,   9.576,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  72.000
13:21:12:488, 37002578758147,  235.710,   21.000, 3000,   6.162,1821.112, 505.864,   2.548,1088.888, 302.469, 47,  0,   0.000,   0.000,   0.000,   0.120,  34.487,   9.580,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  64.162
13:21:12:595, 37002838005248,  235.818,   16.000, 1300,   4.600,1821.605, 506.001,   1.448,1089.043, 302.512, 46,  0,   0.000,   0.000,   0.000,   0.067,  34.494,   9.582,  24.000,  51.000, 105.000,   0.000,   0.000,   43,  83.743
13:21:12:734, 37003173700131,  235.956,   25.000, 2900,   8.385,1822.769, 506.325,   4.695,1089.695, 302.693, 50,  0,   0.000,   0.000,   0.000,   0.376,  34.546,   9.596,  24.000,  51.000, 105.000,   0.000,   0.000,  178,  68.908
13:21:12:857, 37003472237803,  236.080,   29.000, 3800,  13.684,1824.457, 506.794,   9.307,1090.843, 303.012, 54,  0,   0.000,   0.000,   0.000,   0.570,  34.617,   9.616,  24.000,  51.000, 105.000,   0.000,   0.000,  184,  68.576
13:21:12:981, 37003771872141,  236.204,   27.000, 3800,  15.547,1826.383, 507.329,  11.511,1092.269, 303.408, 49,  0,   0.000,   0.000,   0.000,   0.284,  34.652,   9.626,  24.000,  51.000, 105.000,   0.000,   0.000,   82,  83.365
13:21:13:089, 37004032527675,  236.311,   27.000, 3800,   7.134,1827.152, 507.542,   2.864,1092.577, 303.494, 47,  0,   0.000,   0.000,   0.000,   0.216,  34.675,   9.632,  24.000,  51.000, 105.000,   0.000,   0.000,   42,  92.986
13:21:13:211, 37004328550377,  236.434,   25.000, 1300,   5.504,1827.825, 507.729,   2.325,1092.862, 303.573, 47,  0,   0.000,   0.000,   0.000,   0.199,  34.700,   9.639,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  92.104
13:21:13:334, 37004627170468,  236.557,   29.000, 1300,   5.191,1828.466, 507.907,   1.645,1093.065, 303.629, 46,  0,   0.000,   0.000,   0.000,   0.167,  34.720,   9.644,  24.000,  51.000, 105.000,   0.000,   0.000,   51,  91.682
13:21:13:458, 37004926838549,  236.681,   25.000, 1300,   4.012,1828.963, 508.045,   1.357,1093.233, 303.676, 47,  0,   0.000,   0.000,   0.000,   0.176,  34.742,   9.651,  24.000,  51.000, 105.000,   0.000,   0.000,   52,  68.962
13:21:13:568, 37005192782292,  236.791,   26.000, 1300,   4.730,1829.483, 508.190,   1.340,1093.380, 303.717, 47,  0,   0.000,   0.000,   0.000,   0.158,  34.759,   9.655,  24.000,  51.000, 105.000,   0.000,   0.000,   58,  91.747
13:21:13:692, 37005490807291,  236.914,   26.000, 1300,   4.038,1829.980, 508.328,   1.366,1093.549, 303.763, 46,  0,   0.000,   0.000,   0.000,   0.197,  34.784,   9.662,  24.000,  51.000, 105.000,   0.000,   0.000,  214,  67.194
13:21:13:801, 37005756604181,  237.024,   25.000, 1300,   3.410,1830.355, 508.432,   1.261,1093.687, 303.802, 47,  0,   0.000,   0.000,   0.000,   0.018,  34.786,   9.663,  24.000,  51.000, 105.000,   0.000,   0.000,   22,  73.846
13:21:13:925, 37006055851764,  237.148,   21.000, 1300,   3.181,1830.749, 508.541,   1.102,1093.823, 303.840, 46,  0,   0.000,   0.000,   0.000,   0.026,  34.789,   9.664,  24.000,  51.000, 105.000,   0.000,   0.000,   19,  86.685
13:21:14:050, 37006357401106,  237.272,   25.000, 1600,   4.396,1831.296, 508.693,   1.965,1094.068, 303.908, 46,  0,   0.000,   0.000,   0.000,   0.033,  34.793,   9.665,  24.000,  51.000, 105.000,   0.000,   0.000,   24,  85.039
13:21:14:192, 37006702443309,  237.415,   29.000, 1500,   6.439,1832.215, 508.949,   3.432,1094.558, 304.044, 48,  0,   0.000,   0.000,   0.000,   0.037,  34.798,   9.666,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  90.893
13:21:14:317, 37007005428975,  237.540,   27.000, 3800,  10.793,1833.567, 509.324,   7.996,1095.559, 304.322, 50,  0,   0.000,   0.000,   0.000,   0.042,  34.803,   9.668,  24.000,  51.000, 105.000,   0.000,   0.000,   26,  84.905
13:21:14:442, 37007306327250,  237.665,   23.000, 3800,  13.984,1835.306, 509.807,  10.465,1096.861, 304.684, 47,  0,   0.000,   0.000,   0.000,   0.073,  34.813,   9.670,  24.000,  51.000, 105.000,   0.000,   0.000,   22,  91.799
13:21:14:551, 37007569847954,  237.774,   22.000, 1700,   4.113,1835.754, 509.932,   1.850,1097.062, 304.740, 46,  0,   0.000,   0.000,   0.000,   0.029,  34.816,   9.671,  24.000,  51.000, 105.000,   0.000,   0.000,   10,  86.809
13:21:14:659, 37007831479722,  237.882,   26.000, 1300,   3.629,1836.146, 510.041,   1.367,1097.210, 304.781, 47,  0,   0.000,   0.000,   0.000,   0.017,  34.818,   9.672,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  85.810
13:21:14:769, 37008097899488,  237.992,   24.000, 1300,   3.385,1836.519, 510.144,   1.168,1097.339, 304.816, 46,  0,   0.000,   0.000,   0.000,   0.028,  34.821,   9.672,  24.000,  51.000, 105.000,   0.000,   0.000,   32,  87.941
13:21:14:894, 37008400193978,  238.117,   21.000, 2300,   3.934,1837.011, 510.281,   1.542,1097.531, 304.870, 46,  0,   0.000,   0.000,   0.000,   0.045,  34.826,   9.674,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  92.262
13:21:15:003, 37008664974235,  238.226,   22.000, 1300,   3.145,1837.355, 510.376,   0.999,1097.641, 304.900, 46,  0,   0.000,   0.000,   0.000,   0.078,  34.835,   9.676,  24.000,  51.000, 105.000,   0.000,   0.000,   39,  82.014
13:21:15:127, 37008963572757,  238.350,   24.000, 1300,   3.608,1837.800, 510.500,   1.264,1097.797, 304.944, 46,  0,   0.000,   0.000,   0.000,   0.030,  34.839,   9.677,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  35.772
13:21:15:252, 37009267038765,  238.475,   27.000, 1300,   3.720,1838.267, 510.630,   1.376,1097.969, 304.992, 46,  0,   0.000,   0.000,   0.000,   0.045,  34.844,   9.679,  24.000,  51.000, 105.000,   0.000,   0.000,   74,  79.029
13:21:15:395, 37009612558582,  238.618,   21.000, 1300,   3.391,1838.751, 510.764,   1.219,1098.144, 305.040, 46,  0,   0.000,   0.000,   0.000,   0.052,  34.852,   9.681,  24.000,  51.000, 105.000,   0.000,   0.000,  548,  16.933
13:21:15:518, 37009909999089,  238.741,   28.000, 1500,   6.088,1839.500, 510.972,   2.614,1098.465, 305.129, 51,  0,   0.000,   0.000,   0.000,   0.095,  34.863,   9.684,  24.000,  51.000, 105.000,   0.000,   0.000,   79,  35.121
13:21:15:644, 37010213470854,  238.866,   26.000, 3800,   6.878,1840.363, 511.212,   3.743,1098.934, 305.260, 46,  0,   0.000,   0.000,   0.000,   0.044,  34.869,   9.686,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  73.042
13:21:15:785, 37010554454365,  239.007,   28.000, 3800,  11.519,1841.986, 511.663,   8.198,1100.090, 305.581, 50,  0,   0.000,   0.000,   0.000,   0.000,  34.869,   9.686,  24.000,  51.000, 105.000,   0.000,   0.000,   12,  90.875
13:21:15:908, 37010853683519,  239.131,   27.000, 3800,  13.351,1843.638, 512.122,  10.491,1101.388, 305.941, 48,  0,   0.000,   0.000,   0.000,   0.085,  34.879,   9.689,  24.000,  51.000, 105.000,   0.000,   0.000,   14,  88.381
13:21:16:017, 37011117517291,  239.240,   27.000, 1900,   5.562,1844.244, 512.290,   2.396,1101.649, 306.014, 47,  0,   0.000,   0.000,   0.000,   0.034,  34.883,   9.690,  24.000,  51.000, 105.000,   0.000,   0.000,   13,  66.999
13:21:16:127, 37011383861518,  239.350,   25.000, 1300,   3.728,1844.655, 512.404,   1.266,1101.788, 306.052, 47,  0,   0.000,   0.000,   0.000,   0.041,  34.887,   9.691,  24.000,  51.000, 105.000,   0.000,   0.000,   41,  78.524
13:21:16:252, 37011684458049,  239.474,   25.000, 1300,   4.252,1845.183, 512.551,   1.320,1101.952, 306.098, 47,  0,   0.000,   0.000,   0.000,   0.036,  34.892,   9.692,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  38.321
13:21:16:360, 37011946250522,  239.583,   27.000, 1300,   3.104,1845.519, 512.644,   0.957,1102.056, 306.127, 46,  0,   0.000,   0.000,   0.000,   0.041,  34.896,   9.693,  24.000,  51.000, 105.000,   0.000,   0.000,   67,  77.619
13:21:16:499, 37012282868651,  239.722,   24.000, 1300,   3.578,1846.017, 512.782,   1.310,1102.238, 306.177, 46,  0,   0.000,   0.000,   0.000,   0.045,  34.903,   9.695,  24.000,  51.000, 105.000,   0.000,   0.000,  101,  79.381
13:21:16:624, 37012584434999,  239.846,   22.000, 1300,   3.558,1846.460, 512.906,   1.269,1102.396, 306.221, 46,  0,   0.000,   0.000,   0.000,   0.045,  34.908,   9.697,  24.000,  51.000, 105.000,   0.000,   0.000,   56,  80.940
13:21:16:747, 37012883453388,  239.970,   23.000, 1300,   3.256,1846.863, 513.017,   1.051,1102.526, 306.257, 46,  0,   0.000,   0.000,   0.000,   0.047,  34.914,   9.698,  24.000,  51.000, 105.000,   0.000,   0.000,   51,  12.646
13:21:16:871, 37013182194770,  240.093,   22.000, 1300,   3.350,1847.276, 513.132,   1.128,1102.665, 306.296, 46,  0,   0.000,   0.000,   0.000,   0.045,  34.920,   9.700,  24.000,  51.000, 105.000,   0.000,   0.000,   68,  78.830
13:21:16:995, 37013482633487,  240.218,   34.000, 2900,   6.934,1848.137, 513.371,   2.675,1102.998, 306.388, 46,  0,   0.000,   0.000,   0.000,   0.080,  34.930,   9.703,  24.000,  51.000, 105.000,   0.000,   0.000,  864,  17.804
13:21:17:119, 37013784023363,  240.342,   43.000, 1800,   8.320,1849.174, 513.659,   4.994,1103.620, 306.561, 47,  0,   0.000,   0.000,   0.000,   0.232,  34.958,   9.711,  24.000,  51.000, 105.000,   0.000,   0.000,  156,  49.574
13:21:17:245, 37014086125937,  240.467,   35.000, 1600,  11.816,1850.649, 514.069,   8.259,1104.651, 306.848, 51,  0,   0.000,   0.000,   0.000,   0.155,  34.978,   9.716,  24.000,  51.000, 105.000,   0.000,   0.000,  126,  75.576
13:21:17:354, 37014351399207,  240.577,   33.000, 3800,  15.413,1852.340, 514.539,  12.032,1105.970, 307.214, 54,  0,   0.000,   0.000,   0.000,   0.515,  35.034,   9.732,  24.000,  51.000, 105.000,   0.000,   0.000,   96,  93.892
13:21:17:479, 37014653057531,  240.701,   31.000, 1300,   8.467,1853.395, 514.832,   5.420,1106.646, 307.402, 47,  0,   0.000,   0.000,   0.000,   0.365,  35.080,   9.744,  24.000,  51.000, 105.000,   0.000,   0.000,   66,  84.488
13:21:17:602, 37014951309142,  240.825,   31.000, 1300,   4.636,1853.967, 514.991,   1.923,1106.883, 307.468, 46,  0,   0.000,   0.000,   0.000,   0.157,  35.099,   9.750,  24.000,  51.000, 105.000,   0.000,   0.000,   88,  88.865
13:21:17:726, 37015251214365,  240.949,   28.000, 1300,   6.640,1854.790, 515.219,   2.430,1107.185, 307.551, 46,  0,   0.000,   0.000,   0.000,   0.193,  35.123,   9.756,  24.000,  51.000, 105.000,   0.000,   0.000,  287,  65.116
13:21:17:834, 37015512778413,  241.057,   29.000, 1300,   4.662,1855.294, 515.359,   1.758,1107.375, 307.604, 46,  0,   0.000,   0.000,   0.000,   0.162,  35.141,   9.761,  24.000,  51.000, 105.000,   0.000,   0.000,  167,  67.388
13:21:17:959, 37015814004297,  241.181,   27.000, 1700,   4.910,1855.905, 515.529,   1.835,1107.603, 307.668, 47,  0,   0.000,   0.000,   0.000,   0.038,  35.145,   9.763,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  93.951
13:21:18:068, 37016078130863,  241.291,   30.000, 1800,   4.343,1856.379, 515.661,   1.692,1107.788, 307.719, 46,  0,   0.000,   0.000,   0.000,   0.102,  35.157,   9.766,  24.000,  51.000, 105.000,   0.000,   0.000,   39,  94.570
13:21:18:192, 37016379310107,  241.415,   31.000, 1400,   4.640,1856.957, 515.821,   1.905,1108.025, 307.785, 46,  0,   0.000,   0.000,   0.000,   0.148,  35.175,   9.771,  24.000,  51.000, 105.000,   0.000,   0.000,  250,  50.932
13:21:18:301, 37016642439273,  241.524,   32.000, 1300,   5.374,1857.542, 515.984,   1.653,1108.205, 307.835, 46,  0,   0.000,   0.000,   0.000,   0.113,  35.187,   9.774,  24.000,  51.000, 105.000,   0.000,   0.000,  206,  62.366
13:21:18:424, 37016938912411,  241.646,   36.000, 1300,   5.179,1858.176, 516.160,   1.953,1108.444, 307.901, 46,  0,   0.000,   0.000,   0.000,   0.082,  35.197,   9.777,  24.000,  51.000, 105.000,   0.000,   0.000,   30,  76.731
13:21:18:547, 37017237968798,  241.770,   30.000, 3800,   7.294,1859.078, 516.411,   3.939,1108.931, 308.036, 47,  0,   0.000,   0.000,   0.000,   0.022,  35.200,   9.778,  24.000,  51.000, 105.000,   0.000,   0.000,   35,  94.172
13:21:18:688, 37017579392916,  241.911,   34.000, 3800,   9.475,1860.415, 516.782,   6.447,1109.841, 308.289, 54,  0,   0.000,   0.000,   0.000,   0.340,  35.248,   9.791,  24.000,  51.000, 105.000,   0.000,   0.000,  263,  59.611
13:21:18:797, 37017842294328,  242.020,   34.000, 3300,  15.777,1862.130, 517.258,  11.892,1111.133, 308.648, 55,  0,   0.000,   0.000,   0.000,   0.166,  35.266,   9.796,  24.000,  51.000, 105.000,   0.000,   0.000,  180,  75.172
13:21:18:905, 37018103601981,  242.128,   27.000, 1600,  10.187,1863.230, 517.564,   7.440,1111.937, 308.871, 47,  0,   0.000,   0.000,   0.000,   0.021,  35.268,   9.797,  24.000,  51.000, 105.000,   0.000,   0.000,   33,  93.512
13:21:19:014, 37018368057214,  242.237,   25.000, 1300,   7.091,1864.005, 517.779,   3.707,1112.342, 308.984, 46,  0,   0.000,   0.000,   0.000,   0.032,  35.272,   9.798,  24.000,  51.000, 105.000,   0.000,   0.000,   25,  93.002
13:21:19:124, 37018633670282,  242.347,   26.000, 1300,   4.027,1864.447, 517.902,   1.554,1112.513, 309.031, 47,  0,   0.000,   0.000,   0.000,   0.086,  35.281,   9.800,  24.000,  51.000, 105.000,   0.000,   0.000,   53,  77.461
